@context,@type,name,image,url,price,bedrooms,bathrooms,size,property_type,address.@type,address.streetAddress,address.addressLocality,address.postalCode,address.addressRegion,geo.@type,geo.name,geo.latitude,geo.longitude
http://schema.org,SingleFamilyResidence,"2317 Napier Street, Vancouver, BC V5L 2P4",https://static.ojohosts.ca/p/1007/R2851424_0_ezMFy7_p.jpeg,https://www.houseful.ca/vancouver-bc/2317-napier-street-vancouver-bc-v5l-2p4/pid_5argpe11mq/,"$1,925,000",4,4,"1,807",Single family,PostalAddress,2317 Napier Street,Vancouver,V5L 2P4,BC,GeoCoordinates,"2317 Napier Street, Vancouver, BC V5L 2P4",49.274949,-123.057443
http://schema.org,SingleFamilyResidence,"1363 East 21st Avenue, Vancouver, BC V5V 1T1",https://static.ojohosts.ca/p/1007/R2851421_0_MnrjmN_t.jpeg,https://www.houseful.ca/vancouver-bc/1363-east-21st-avenue-vancouver-bc-v5v-1t1/pid_a5ntx7uaot/,"$1,479,900",3,3,914,Single family,PostalAddress,1363 East 21st Avenue,Vancouver,V5V 1T1,BC,GeoCoordinates,"1363 East 21st Avenue, Vancouver, BC V5V 1T1",49.251906,-123.076668
http://schema.org,SingleFamilyResidence,"289 Drake St #2302, Vancouver, BC V6B 5Z5",https://static.ojohosts.ca/p/1007/R2851414_0_rU7AfA_t.jpeg,https://www.houseful.ca/vancouver-bc/289-drake-st-2302-vancouver-bc-v6b-5z5/pid_8vb8j780ux/,"$1,398,888",2,2,"1,285",Single family,PostalAddress,289 Drake St #2302,Vancouver,V6B 5Z5,BC,GeoCoordinates,"289 Drake St #2302, Vancouver, BC V6B 5Z5",49.273828,-123.123783
http://schema.org,SingleFamilyResidence,"433 SW Marine Dr #808, Vancouver, BC V5X 0H5",https://static.ojohosts.ca/p/1007/R2851418_0_qYFFZr_p.jpeg,https://www.houseful.ca/vancouver-bc/433-sw-marine-dr-808-vancouver-bc-v5x-0h5/pid_hoq9etagxj/,"$848,000",2,2,805,Single family,PostalAddress,433 SW Marine Dr #808,Vancouver,V5X 0H5,BC,GeoCoordinates,"433 SW Marine Dr #808, Vancouver, BC V5X 0H5",49.211345,-123.115167
http://schema.org,SingleFamilyResidence,"669 West 71st Avenue, Vancouver, BC V6P 2Z9",https://static.ojohosts.ca/p/1007/R2851407_0_Mu3uUF_t.jpeg,https://www.houseful.ca/vancouver-bc/669-west-71st-avenue-vancouver-bc-v6p-2z9/pid_b64rpawwrq/,"$1,595,000",4,3,"1,162",Single family,PostalAddress,669 West 71st Avenue,Vancouver,V6P 2Z9,BC,GeoCoordinates,"669 West 71st Avenue, Vancouver, BC V6P 2Z9",49.207615,-123.120209
http://schema.org,SingleFamilyResidence,"3255 West King Edward Avenue, Vancouver, BC V6L 1V6",https://static.ojohosts.ca/p/1007/R2851410_0_6QQvnz_p.jpeg,https://www.houseful.ca/vancouver-bc/3255-west-king-edward-avenue-vancouver-bc-v6l-1v6/pid_o2py8gjsj7/,"$2,039,000",3,3,"1,444",Single family,PostalAddress,3255 West King Edward Avenue,Vancouver,V6L 1V6,BC,GeoCoordinates,"3255 West King Edward Avenue, Vancouver, BC V6L 1V6",49.250359,-123.177263
http://schema.org,SingleFamilyResidence,"535 Smithe St #202, Vancouver, BC V6B 0H2",https://static.ojohosts.ca/p/1007/R2851386_0_bvJybJ_t.jpeg,https://www.houseful.ca/vancouver-bc/535-smithe-st-202-vancouver-bc-v6b-0h2/pid_2iz2eojrhr/,"$879,900",1,1,785,Single family,PostalAddress,535 Smithe St #202,Vancouver,V6B 0H2,BC,GeoCoordinates,"535 Smithe St #202, Vancouver, BC V6B 0H2",49.279446,-123.119668
http://schema.org,SingleFamilyResidence,"438 West 17th Avenue, Vancouver, BC V5Y 2A2",https://static.ojohosts.ca/p/1006/R2851485_0_jAbqBV_p.jpeg,https://www.houseful.ca/vancouver-bc/438-west-17th-avenue-vancouver-bc-v5y-2a2/pid_yx6840fx14/,"$3,998,000",8,4,"3,628",Single family,PostalAddress,438 West 17th Avenue,Vancouver,V5Y 2A2,BC,GeoCoordinates,"438 West 17th Avenue, Vancouver, BC V5Y 2A2",49.255675,-123.113435
http://schema.org,SingleFamilyResidence,"6137 Collingwood Place, Vancouver, BC V6N 1V2",https://static.ojohosts.ca/p/1006/R2851469_0_a2FNUj_p.jpeg,https://www.houseful.ca/vancouver-bc/6137-collingwood-place-vancouver-bc-v6n-1v2/pid_tyv2eeqzrx/,"$3,800,000",4,3,"2,819",Single family,PostalAddress,6137 Collingwood Place,Vancouver,V6N 1V2,BC,GeoCoordinates,"6137 Collingwood Place, Vancouver, BC V6N 1V2",49.230651,-123.18445
http://schema.org,SingleFamilyResidence,"7563 Oak St #12, Vancouver, BC V6P 4A4",https://static.ojohosts.ca/p/1007/R2851281_0_MQ3IFZ_t.jpeg,https://www.houseful.ca/vancouver-bc/7563-oak-st-12-vancouver-bc-v6p-4a4/pid_dyuj9kj1tl/,"$1,509,000",3,2,"1,130",Single family,PostalAddress,7563 Oak St #12,Vancouver,V6P 4A4,BC,GeoCoordinates,"7563 Oak St #12, Vancouver, BC V6P 4A4",49.216475,-123.129611
http://schema.org,SingleFamilyResidence,"2635 Prince Edward Street #ph605, Vancouver, BC V5T 4V7",https://static.ojohosts.ca/p/1007/R2851332_0_qQuU6b_t.jpeg,https://www.houseful.ca/vancouver-bc/2635-prince-edward-st-ph605-vancouver-bc-v5t-4v7/pid_7qorgf79y5/,"$1,099,900",1,2,893,Single family,PostalAddress,2635 Prince Edward Street #ph605,Vancouver,V5T 4V7,BC,GeoCoordinates,"2635 Prince Edward Street #ph605, Vancouver, BC V5T 4V7",49.261313,-123.096617
http://schema.org,SingleFamilyResidence,"4643 West 7th Avenue, Vancouver, BC V6R 1X4",https://static.ojohosts.ca/p/1007/R2851352_0_jvN2QY_p.jpeg,https://www.houseful.ca/vancouver-bc/4643-west-7th-avenue-vancouver-bc-v6r-1x4/pid_4c9n1ttjm8/,"$3,888,000",5,4,"2,500",Single family,PostalAddress,4643 West 7th Avenue,Vancouver,V6R 1X4,BC,GeoCoordinates,"4643 West 7th Avenue, Vancouver, BC V6R 1X4",49.266705,-123.213517
http://schema.org,SingleFamilyResidence,"3430 E Kent Ave S #1309, Vancouver, BC V5S 0G7",https://static.ojohosts.ca/p/1007/R2851324_0_QmaQju_t.jpeg,https://www.houseful.ca/vancouver-bc/3430-e-kent-ave-s-1309-vancouver-bc-v5s-0g7/pid_o86anh3vls/,"$1,188,000",2,2,926,Single family,PostalAddress,3430 E Kent Ave S #1309,Vancouver,V5S 0G7,BC,GeoCoordinates,"3430 E Kent Ave S #1309, Vancouver, BC V5S 0G7",49.205049,-123.0332
http://schema.org,SingleFamilyResidence,"5350 Lanark Street, Vancouver, BC V5P 2Y1",https://static.ojohosts.ca/p/1007/R2851317_0_uMYyQJ_t.jpeg,https://www.houseful.ca/vancouver-bc/5350-lanark-street-vancouver-bc-v5p-2y1/pid_y6lqe97osf/,"$1,798,000",3,4,"1,698",Single family,PostalAddress,5350 Lanark Street,Vancouver,V5P 2Y1,BC,GeoCoordinates,"5350 Lanark Street, Vancouver, BC V5P 2Y1",49.236109,-123.075232
http://schema.org,SingleFamilyResidence,"250 E 6th Ave #511, Vancouver, BC V5T 0B7",https://static.ojohosts.ca/p/1007/R2851350_0_yJMnFU_p.jpeg,https://www.houseful.ca/vancouver-bc/250-e-6th-ave-511-vancouver-bc-v5t-0b7/pid_inkael5ypw/,"$750,000",1,1,515,Single family,PostalAddress,250 E 6th Ave #511,Vancouver,V5T 0B7,BC,GeoCoordinates,"250 E 6th Ave #511, Vancouver, BC V5T 0B7",49.265354,-123.099714
http://schema.org,SingleFamilyResidence,"1788 Columbia St #1701, Vancouver, BC V5Y 0L7",https://static.ojohosts.ca/p/1007/R2851011_0_EJaiQV_t.jpeg,https://www.houseful.ca/vancouver-bc/1788-columbia-st-1701-vancouver-bc-v5y-0l7/pid_5mswaywsus/,"$889,000",1,1,729,Single family,PostalAddress,1788 Columbia St #1701,Vancouver,V5Y 0L7,BC,GeoCoordinates,"1788 Columbia St #1701, Vancouver, BC V5Y 0L7",49.26958,-123.109259
http://schema.org,SingleFamilyResidence,"1111 Richards St #1806, Vancouver, BC V6B 0S3",https://static.ojohosts.ca/p/1007/R2850822_0_vym6UZ_t.jpeg,https://www.houseful.ca/vancouver-bc/1111-richards-st-1806-vancouver-bc-v6b-0s3/pid_i6i6wouy45/,"$899,800",1,1,609,Single family,PostalAddress,1111 Richards St #1806,Vancouver,V6B 0S3,BC,GeoCoordinates,"1111 Richards St #1806, Vancouver, BC V6B 0S3",49.276842,-123.123083
http://schema.org,SingleFamilyResidence,"536 E 11th Ave #3, Vancouver, BC V5T 2C9",https://static.ojohosts.ca/p/1007/R2851262_0_YvEMuz_t.jpeg,https://www.houseful.ca/vancouver-bc/536-e-11th-ave-3-vancouver-bc-v5t-2c9/pid_74tl7xyc1u/,"$1,248,000",2,1,"1,093",Single family,PostalAddress,536 E 11th Ave #3,Vancouver,V5T 2C9,BC,GeoCoordinates,"536 E 11th Ave #3, Vancouver, BC V5T 2C9",49.260444,-123.092148
http://schema.org,SingleFamilyResidence,"1957 Aspen Avenue, Vancouver, BC V6M 1E5",https://static.ojohosts.ca/p/1007/R2851381_0_Uavuay_p.jpeg,https://www.houseful.ca/vancouver-bc/1957-aspen-avenue-vancouver-bc-v6m-1e5/pid_q5gb9fe7e2/,"$4,168,000",3,4,"2,846",Single family,PostalAddress,1957 Aspen Avenue,Vancouver,V6M 1E5,BC,GeoCoordinates,"1957 Aspen Avenue, Vancouver, BC V6M 1E5",49.241485,-123.151256
http://schema.org,SingleFamilyResidence,"1133 Hornby St #706, Vancouver, BC V6Z 1W1",https://static.ojohosts.ca/p/1007/R2851255_0_ezYFJU_t.jpeg,https://www.houseful.ca/vancouver-bc/1133-hornby-st-706-vancouver-bc-v6z-1w1/pid_njgjlgf8wz/,"$718,000",1,1,610,Single family,PostalAddress,1133 Hornby St #706,Vancouver,V6Z 1W1,BC,GeoCoordinates,"1133 Hornby St #706, Vancouver, BC V6Z 1W1",49.279234,-123.127469
http://schema.org,SingleFamilyResidence,"5760 Hampton Pl #25, Vancouver, BC V6T 2G1",https://static.ojohosts.ca/p/1007/R2851280_0_JUJfZf_t.jpeg,https://www.houseful.ca/vancouver-bc/5760-hampton-pl-25-vancouver-bc-v6t-2g1/pid_cghw3zgesp/,"$1,899,000",3,4,"2,124",Single family,PostalAddress,5760 Hampton Pl #25,Vancouver,V6T 2G1,BC,GeoCoordinates,"5760 Hampton Pl #25, Vancouver, BC V6T 2G1",49.258048,-123.235005
http://schema.org,SingleFamilyResidence,"1111 Alberni St #1701, Vancouver, BC V6E 4V2",https://static.ojohosts.ca/p/1007/R2851355_0_aEInrJ_t.jpeg,https://www.houseful.ca/vancouver-bc/1111-alberni-st-1701-vancouver-bc-v6e-4v2/pid_5k3yitgmsz/,"$1,899,000",2,2,"1,345",Single family,PostalAddress,1111 Alberni St #1701,Vancouver,V6E 4V2,BC,GeoCoordinates,"1111 Alberni St #1701, Vancouver, BC V6E 4V2",49.285551,-123.12385
http://schema.org,SingleFamilyResidence,"438 W King Edward Ave #372, Vancouver, BC V5Y 0M5",https://static.ojohosts.ca/p/1007/R2851252_0_R6rIJi_t.jpeg,https://www.houseful.ca/vancouver-bc/438-w-king-edward-ave-372-vancouver-bc-v5y-0m5/pid_z43fzdbbn4/,"$1,785,000",2,2,"1,168",Single family,PostalAddress,438 W King Edward Ave #372,Vancouver,V5Y 0M5,BC,GeoCoordinates,"438 W King Edward Ave #372, Vancouver, BC V5Y 0M5",49.248681,-123.113437
http://schema.org,SingleFamilyResidence,"1238 Melville St #1604, Vancouver, BC V6E 4N2",https://static.ojohosts.ca/p/1007/R2851310_0_YRZvie_p.jpeg,https://www.houseful.ca/vancouver-bc/1238-melville-st-1604-vancouver-bc-v6e-4n2/pid_kj9me4dyf4/,"$1,068,000",3,2,"1,060",Single family,PostalAddress,1238 Melville St #1604,Vancouver,V6E 4N2,BC,GeoCoordinates,"1238 Melville St #1604, Vancouver, BC V6E 4N2",49.288303,-123.1253
http://schema.org,SingleFamilyResidence,"1835 Morton Ave #2001, Vancouver, BC V6G 1V3",https://static.ojohosts.ca/p/1007/R2851316_0_JRRaIR_t.jpeg,https://www.houseful.ca/vancouver-bc/1835-morton-ave-2001-vancouver-bc-v6g-1v3/pid_edip3w0yoy/,"$6,900,000",2,3,"2,740",Single family,PostalAddress,1835 Morton Ave #2001,Vancouver,V6G 1V3,BC,GeoCoordinates,"1835 Morton Ave #2001, Vancouver, BC V6G 1V3",49.28808,-123.14177
http://schema.org,SingleFamilyResidence,"5848 Culloden Street, Vancouver, BC V5W 3S2",https://static.ojohosts.ca/p/1007/R2851341_0_F7ve7I_t.jpeg,https://www.houseful.ca/vancouver-bc/5848-culloden-street-vancouver-bc-v5w-3s2/pid_38zxxbv1e3/,"$2,199,000",6,2,"2,034",Single family,PostalAddress,5848 Culloden Street,Vancouver,V5W 3S2,BC,GeoCoordinates,"5848 Culloden Street, Vancouver, BC V5W 3S2",49.231457,-123.078158
http://schema.org,SingleFamilyResidence,"1233 W Cordova St #1804, Vancouver, BC V6C 3R1",https://static.ojohosts.ca/p/1007/R2851305_0_f77BMU_t.jpeg,https://www.houseful.ca/vancouver-bc/1233-w-cordova-st-1804-vancouver-bc-v6c-3r1/pid_80hrzihb7q/,"$2,448,000",2,2,"1,240",Single family,PostalAddress,1233 W Cordova St #1804,Vancouver,V6C 3R1,BC,GeoCoordinates,"1233 W Cordova St #1804, Vancouver, BC V6C 3R1",49.289837,-123.122382
http://schema.org,SingleFamilyResidence,"1188 Howe St #2802, Vancouver, BC V6Z 2S8",https://static.ojohosts.ca/p/1007/R2851290_0_zAFyv6_t.jpeg,https://www.houseful.ca/vancouver-bc/1188-howe-st-2802-vancouver-bc-v6z-2s8/pid_r8hnzqwp7k/,"$1,795,000",2,2,"1,184",Single family,PostalAddress,1188 Howe St #2802,Vancouver,V6Z 2S8,BC,GeoCoordinates,"1188 Howe St #2802, Vancouver, BC V6Z 2S8",49.277856,-123.126739
http://schema.org,SingleFamilyResidence,"128 W Cordova St #2306, Vancouver, BC V6B 0E6",https://static.ojohosts.ca/p/1007/R2851365_0_FQaE2r_t.jpeg,https://www.houseful.ca/vancouver-bc/128-w-cordova-st-2306-vancouver-bc-v6b-0e6/pid_0zlmml7c0n/,"$1,980,000",2,3,"1,926",Single family,PostalAddress,128 W Cordova St #2306,Vancouver,V6B 0E6,BC,GeoCoordinates,"128 W Cordova St #2306, Vancouver, BC V6B 0E6",49.282975,-123.108084
http://schema.org,SingleFamilyResidence,"1863 Alberni St #902, Vancouver, BC V6G 3H8",https://static.ojohosts.ca/p/1007/R2851175_0_y3NFJJ_t.jpeg,https://www.houseful.ca/vancouver-bc/1863-alberni-st-902-vancouver-bc-v6g-3h8/pid_9nrix118dx/,"$1,488,000",2,2,987,Single family,PostalAddress,1863 Alberni St #902,Vancouver,V6G 3H8,BC,GeoCoordinates,"1863 Alberni St #902, Vancouver, BC V6G 3H8",49.292713,-123.134581
http://schema.org,SingleFamilyResidence,"624 Slocan Street, Vancouver, BC V5K 3X7",https://static.ojohosts.ca/p/1007/R2851200_0_AuzzEU_t.jpeg,https://www.houseful.ca/vancouver-bc/624-slocan-street-vancouver-bc-v5k-3x7/pid_9qcgjro4tx/,"$1,574,900",3,3,"1,503",Single family,PostalAddress,624 Slocan Street,Vancouver,V5K 3X7,BC,GeoCoordinates,"624 Slocan Street, Vancouver, BC V5K 3X7",49.278766,-123.048986
http://schema.org,SingleFamilyResidence,"1318 Homer St #802, Vancouver, BC V6B 6A7",https://static.ojohosts.ca/p/1007/R2851162_0_7YfbYI_t.jpeg,https://www.houseful.ca/vancouver-bc/1318-homer-st-802-vancouver-bc-v6b-6a7/pid_1savswix3o/,"$1,399,900",2,2,"1,066",Single family,PostalAddress,1318 Homer St #802,Vancouver,V6B 6A7,BC,GeoCoordinates,"1318 Homer St #802, Vancouver, BC V6B 6A7",49.273875,-123.125068
http://schema.org,SingleFamilyResidence,"933 Seymour St #813, Vancouver, BC V6B 6L6",https://static.ojohosts.ca/p/1007/R2851148_0_EQfE2z_t.jpeg,https://www.houseful.ca/vancouver-bc/933-seymour-st-813-vancouver-bc-v6b-6l6/pid_a9h4m7acs1/,"$799,900",1,1,554,Single family,PostalAddress,933 Seymour St #813,Vancouver,V6B 6L6,BC,GeoCoordinates,"933 Seymour St #813, Vancouver, BC V6B 6L6",49.279215,-123.12147
http://schema.org,SingleFamilyResidence,"1678 Pullman Porter St #801, Vancouver, BC V6A 0H4",https://static.ojohosts.ca/p/1007/R2851099_0_brzIN3_p.jpeg,https://www.houseful.ca/vancouver-bc/1678-pullman-porter-st-801-vancouver-bc-v6a-0h4/pid_l40j1rdvjl/,"$749,000",1,1,606,Single family,PostalAddress,1678 Pullman Porter St #801,Vancouver,V6A 0H4,BC,GeoCoordinates,"1678 Pullman Porter St #801, Vancouver, BC V6A 0H4",49.271066,-123.103667
http://schema.org,SingleFamilyResidence,"1670 Quebec Street, Vancouver, BC V6A 3L6",https://static.ojohosts.ca/p/1007/R2851207_0_FvaBzF_t.jpeg,https://www.houseful.ca/vancouver-bc/1670-quebec-street-vancouver-bc-v6a-3l6/pid_f5oswff08m/,"$1,288,000",2,2,"1,113",Single family,PostalAddress,1670 Quebec Street,Vancouver,V6A 3L6,BC,GeoCoordinates,"1670 Quebec Street, Vancouver, BC V6A 3L6",49.270566,-123.102249
http://schema.org,SingleFamilyResidence,"3065 Knight Street, Vancouver, BC V5N 3K5",https://static.ojohosts.ca/p/1007/R2851168_0_NIeNju_t.jpeg,https://www.houseful.ca/vancouver-bc/3065-knight-street-vancouver-bc-v5n-3k5/pid_b9jaoox1pv/,"$1,399,000",4,3,"1,509",Single family,PostalAddress,3065 Knight Street,Vancouver,V5N 3K5,BC,GeoCoordinates,"3065 Knight Street, Vancouver, BC V5N 3K5",49.257161,-123.07662
http://schema.org,SingleFamilyResidence,"1082 Seymour Street #ph7, Vancouver, BC V6B 1X9",https://static.ojohosts.ca/p/1007/R2851117_0_BrUJvR_t.jpeg,https://www.houseful.ca/vancouver-bc/1082-seymour-street-ph7-vancouver-bc-v6b-1x9/pid_37esqjsa1s/,"$610,000",1,1,495,Single family,PostalAddress,1082 Seymour Street #ph7,Vancouver,V6B 1X9,BC,GeoCoordinates,"1082 Seymour Street #ph7, Vancouver, BC V6B 1X9",49.277642,-123.123271
http://schema.org,SingleFamilyResidence,"5991 Oak Street, Vancouver, BC V6M 2W1",https://static.ojohosts.ca/p/1007/R2851214_0_YABZyB_t.jpeg,https://www.houseful.ca/vancouver-bc/5991-oak-street-vancouver-bc-v6m-2w1/pid_sf0ejgn2wg/,"$1,848,800",3,3,"1,618",Single family,PostalAddress,5991 Oak Street,Vancouver,V6M 2W1,BC,GeoCoordinates,"5991 Oak Street, Vancouver, BC V6M 2W1",49.231409,-123.128403
http://schema.org,SingleFamilyResidence,"5515 Boundary Rd #301, Vancouver, BC V5R 0E3",https://static.ojohosts.ca/p/1007/R2851181_0_2j62aR_t.jpeg,https://www.houseful.ca/vancouver-bc/5515-boundary-rd-301-vancouver-bc-v5r-0e3/pid_4ton3l91vo/,"$565,000",1,1,478,Single family,PostalAddress,5515 Boundary Rd #301,Vancouver,V5R 0E3,BC,GeoCoordinates,"5515 Boundary Rd #301, Vancouver, BC V5R 0E3",49.233931,-123.023998
http://schema.org,SingleFamilyResidence,"1255 Seymour St #607, Vancouver, BC V6B 0H1",https://static.ojohosts.ca/p/1007/R2851171_0_vaqjYn_t.jpeg,https://www.houseful.ca/vancouver-bc/1255-seymour-st-607-vancouver-bc-v6b-0h1/pid_71ys715uow/,"$659,900",1,1,547,Single family,PostalAddress,1255 Seymour St #607,Vancouver,V6B 0H1,BC,GeoCoordinates,"1255 Seymour St #607, Vancouver, BC V6B 0H1",49.276163,-123.126454
http://schema.org,SingleFamilyResidence,"239 East 26th Avenue, Vancouver, BC V5V 2H2",https://static.ojohosts.ca/p/1007/R2851164_0_R6A27N_t.jpeg,https://www.houseful.ca/vancouver-bc/239-east-26th-avenue-vancouver-bc-v5v-2h2/pid_5je6d12jy5/,"$2,688,000",3,4,"1,853",Single family,PostalAddress,239 East 26th Avenue,Vancouver,V5V 2H2,BC,GeoCoordinates,"239 East 26th Avenue, Vancouver, BC V5V 2H2",49.247744,-123.100108
http://schema.org,SingleFamilyResidence,"1251 Cardero St #401, Vancouver, BC V6G 2H9",https://static.ojohosts.ca/p/1007/R2851132_0_raN3YI_t.jpeg,https://www.houseful.ca/vancouver-bc/1251-cardero-st-401-vancouver-bc-v6g-2h9/pid_wv76sgruds/,"$328,000",1,1,620,Single family,PostalAddress,1251 Cardero St #401,Vancouver,V6G 2H9,BC,GeoCoordinates,"1251 Cardero St #401, Vancouver, BC V6G 2H9",49.284994,-123.139866
http://schema.org,SingleFamilyResidence,"285 E 10th Ave #2106, Vancouver, BC V5T 0H6",https://static.ojohosts.ca/p/1007/R2851177_0_zBy7IA_p.jpeg,https://www.houseful.ca/vancouver-bc/285-e-10th-ave-2106-vancouver-bc-v5t-0h6/pid_66bmeoaqao/,"$759,000",1,1,583,Single family,PostalAddress,285 E 10th Ave #2106,Vancouver,V5T 0H6,BC,GeoCoordinates,"285 E 10th Ave #2106, Vancouver, BC V5T 0H6",49.262114,-123.099523
http://schema.org,SingleFamilyResidence,"7625 Osler Street, Vancouver, BC V6P 4C8",https://static.ojohosts.ca/p/1007/R2851229_0_FQMYzI_p.jpeg,https://www.houseful.ca/vancouver-bc/7625-osler-street-vancouver-bc-v6p-4c8/pid_i7asgc6ffp/,"$2,998,000",4,4,"2,737",Single family,PostalAddress,7625 Osler Street,Vancouver,V6P 4C8,BC,GeoCoordinates,"7625 Osler Street, Vancouver, BC V6P 4C8",49.216128,-123.131715
http://schema.org,SingleFamilyResidence,"8379 French Street, Vancouver, BC V6P 4W3",https://static.ojohosts.ca/p/1007/R2851161_0_FBfZJY_t.jpeg,https://www.houseful.ca/vancouver-bc/8379-french-street-vancouver-bc-v6p-4w3/pid_p167bbd974/,"$1,600,000",3,2,"1,325",Single family,PostalAddress,8379 French Street,Vancouver,V6P 4W3,BC,GeoCoordinates,"8379 French Street, Vancouver, BC V6P 4W3",49.210171,-123.139495
http://schema.org,SingleFamilyResidence,"73 East Cordova Street, Vancouver, BC V6A 1K3",https://static.ojohosts.ca/p/1007/R2851109_0_eYeMiR_t.jpeg,https://www.houseful.ca/vancouver-bc/73-east-cordova-street-vancouver-bc-v6a-1k3/pid_glu5u9aslz/,"$979,000",1,2,"1,058",Single family,PostalAddress,73 East Cordova Street,Vancouver,V6A 1K3,BC,GeoCoordinates,"73 East Cordova Street, Vancouver, BC V6A 1K3",49.282548,-123.102968
http://schema.org,SingleFamilyResidence,"328 E 11th Ave #406, Vancouver, BC V5T 4W1",https://static.ojohosts.ca/p/1007/R2851209_0_ZMzUi7_t.jpeg,https://www.houseful.ca/vancouver-bc/328-e-11th-ave-406-vancouver-bc-v5t-4w1/pid_awb0r28s8q/,"$619,900",1,1,601,Single family,PostalAddress,328 E 11th Ave #406,Vancouver,V5T 4W1,BC,GeoCoordinates,"328 E 11th Ave #406, Vancouver, BC V5T 4W1",49.260843,-123.097151
http://schema.org,SingleFamilyResidence,"1590 W 8th Ave #1002, Vancouver, BC V6J 4R8",https://static.ojohosts.ca/p/1007/R2851158_0_373Vme_t.jpeg,https://www.houseful.ca/vancouver-bc/1590-w-8th-ave-1002-vancouver-bc-v6j-4r8/pid_fey2ptsdoo/,"$1,598,000",2,2,"1,367",Single family,PostalAddress,1590 W 8th Ave #1002,Vancouver,V6J 4R8,BC,GeoCoordinates,"1590 W 8th Ave #1002, Vancouver, BC V6J 4R8",49.264153,-123.126854
http://schema.org,SingleFamilyResidence,"2085 West 45th Avenue, Vancouver, BC V6M 2H8",https://static.ojohosts.ca/p/1006/R2851318_0_NJVUvj_p.jpeg,https://www.houseful.ca/vancouver-bc/2085-west-45th-avenue-vancouver-bc-v6m-2h8/pid_5wvxqv4940/,"$2,499,000",5,2,"2,483",Single family,PostalAddress,2085 West 45th Avenue,Vancouver,V6M 2H8,BC,GeoCoordinates,"2085 West 45th Avenue, Vancouver, BC V6M 2H8",49.231092,-123.154324
http://schema.org,SingleFamilyResidence,"1699 East 20th Avenue, Vancouver, BC V5N 2K9",https://static.ojohosts.ca/p/1006/R2851308_0_ImUNvr_p.jpeg,https://www.houseful.ca/vancouver-bc/1699-east-20th-avenue-vancouver-bc-v5n-2k9/pid_xpy1v60cj6/,"$1,899,900",7,4,"3,054",Single family,PostalAddress,1699 East 20th Avenue,Vancouver,V5N 2K9,BC,GeoCoordinates,"1699 East 20th Avenue, Vancouver, BC V5N 2K9",49.252654,-123.069812
http://schema.org,SingleFamilyResidence,"455 West 38th Avenue, Vancouver, BC V5Y 2N7",https://static.ojohosts.ca/p/1006/R2851248_0_YFurv6_p.jpeg,https://www.houseful.ca/vancouver-bc/455-west-38th-avenue-vancouver-bc-v5y-2n7/pid_fub3d8taao/,"$5,480,000",6,8,"4,080",Single family,PostalAddress,455 West 38th Avenue,Vancouver,V5Y 2N7,BC,GeoCoordinates,"455 West 38th Avenue, Vancouver, BC V5Y 2N7",49.236454,-123.114432
http://schema.org,SingleFamilyResidence,"3335 West 16th Avenue, Vancouver, BC V6R 3B7",https://static.ojohosts.ca/p/1006/R2851228_0_YrubUE_p.jpeg,https://www.houseful.ca/vancouver-bc/3335-west-16th-avenue-vancouver-bc-v6r-3b7/pid_wo7fqvng3w/,"$2,350,000",3,3,"1,460",Single family,PostalAddress,3335 West 16th Avenue,Vancouver,V6R 3B7,BC,GeoCoordinates,"3335 West 16th Avenue, Vancouver, BC V6R 3B7",49.25812,-123.178984
http://schema.org,SingleFamilyResidence,"3451 Sawmill Cres #405, Vancouver, BC V5S 0H3",https://static.ojohosts.ca/p/1007/R2850585_0_vfRq3A_t.jpeg,https://www.houseful.ca/vancouver-bc/3451-sawmill-cres-405-vancouver-bc-v5s-0h3/pid_n17l4nhtkn/,"$789,900",2,2,925,Single family,PostalAddress,3451 Sawmill Cres #405,Vancouver,V5S 0H3,BC,GeoCoordinates,"3451 Sawmill Cres #405, Vancouver, BC V5S 0H3",49.206034,-123.032398
